,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
688,13T,Fred VanVleet,23,TOR,0.0,6.0,505,0.012,76,20.0,8.6,2.4,3.2,0.9,0.3,.426,.414,.832,4.7,.149,2018,https://www.basketball-reference.com//players/v/vanvlfr01.html,https://www.basketball-reference.com/req/202106291/images/players/vanvlfr01.jpg
689,17T,Tyreke Evans,28,MEM,0.0,4.0,505,0.008,52,30.9,19.4,5.1,5.2,1.1,0.3,.452,.399,.785,4.2,.126,2018,https://www.basketball-reference.com//players/e/evansty01.html,https://www.basketball-reference.com/req/202106291/images/players/evansty01.jpg
690,17T,Brandon Ingram,20,LAL,0.0,4.0,505,0.008,59,33.5,16.1,5.3,3.9,0.8,0.7,.470,.390,.681,2.8,.068,2018,https://www.basketball-reference.com//players/i/ingrabr01.html,https://www.basketball-reference.com/req/202106291/images/players/ingrabr01.jpg
691,17T,Dejounte Murray,21,SAS,0.0,4.0,505,0.008,81,21.5,8.1,5.7,2.9,1.2,0.4,.443,.265,.709,3.2,.087,2018,https://www.basketball-reference.com//players/m/murrade01.html,https://www.basketball-reference.com/req/202106291/images/players/murrade01.jpg
692,20T,Tobias Harris,25,TOT,0.0,3.0,505,0.006,80,33.4,18.6,5.5,2.4,0.9,0.4,.460,.411,.829,6.7,.120,2018,https://www.basketball-reference.com//players/h/harrito02.html,https://www.basketball-reference.com/req/202106291/images/players/harrito02.jpg
693,20T,Joe Ingles,30,UTA,0.0,3.0,505,0.006,82,31.4,11.5,4.2,4.8,1.1,0.2,.467,.440,.795,7.6,.141,2018,https://www.basketball-reference.com//players/i/inglejo01.html,https://www.basketball-reference.com/req/202106291/images/players/inglejo01.jpg
694,20T,Dario Šarić,23,PHI,0.0,3.0,505,0.006,78,29.6,14.6,6.7,2.6,0.7,0.3,.453,.393,.860,6.6,.137,2018,https://www.basketball-reference.com//players/s/saricda01.html,https://www.basketball-reference.com/req/202106291/images/players/saricda01.jpg
695,23T,Kris Dunn,23,CHI,0.0,2.0,505,0.004,52,29.3,13.4,4.3,6.0,2.0,0.5,.429,.321,.737,0.9,.027,2018,https://www.basketball-reference.com//players/d/dunnkr01.html,https://www.basketball-reference.com/req/202106291/images/players/dunnkr01.jpg
696,23T,Aaron Gordon,22,ORL,0.0,2.0,505,0.004,58,32.9,17.6,7.9,2.3,1.0,0.8,.434,.336,.698,2.9,.072,2018,https://www.basketball-reference.com//players/g/gordoaa01.html,https://www.basketball-reference.com/req/202106291/images/players/gordoaa01.jpg
697,25T,Montrezl Harrell,24,LAC,0.0,1.0,505,0.002,76,17.0,11.0,4.0,1.0,0.5,0.7,.635,.143,.626,5.5,.205,2018,https://www.basketball-reference.com//players/h/harremo01.html,https://www.basketball-reference.com/req/202106291/images/players/harremo01.jpg
698,25T,Kristaps Porziņģis,22,NYK,0.0,1.0,505,0.002,48,32.4,22.7,6.6,1.2,0.8,2.4,.439,.395,.793,3.2,.099,2018,https://www.basketball-reference.com//players/p/porzikr01.html,https://www.basketball-reference.com/req/202106291/images/players/porzikr01.jpg
699,25T,Taurean Prince,23,ATL,0.0,1.0,505,0.002,82,30.0,14.1,4.7,2.6,1.0,0.5,.426,.385,.844,2.0,.038,2018,https://www.basketball-reference.com//players/p/princta02.html,https://www.basketball-reference.com/req/202106291/images/players/princta02.jpg
700,25T,Josh Richardson,24,MIA,0.0,1.0,505,0.002,81,33.2,12.9,3.5,2.9,1.5,0.9,.451,.378,.845,5.4,.096,2018,https://www.basketball-reference.com//players/r/richajo01.html,https://www.basketball-reference.com/req/202106291/images/players/richajo01.jpg
701,25T,Ricky Rubio,27,UTA,0.0,1.0,505,0.002,77,29.3,13.1,4.6,5.3,1.6,0.1,.418,.352,.866,5.3,.112,2018,https://www.basketball-reference.com//players/r/rubiori01.html,https://www.basketball-reference.com/req/202106291/images/players/rubiori01.jpg
702,25T,Pascal Siakam,23,TOR,0.0,1.0,505,0.002,81,20.7,7.3,4.5,2.0,0.8,0.5,.508,.220,.621,4.7,.133,2018,https://www.basketball-reference.com//players/s/siakapa01.html,https://www.basketball-reference.com/req/202106291/images/players/siakapa01.jpg
703,25T,Karl-Anthony Towns,22,MIN,0.0,1.0,505,0.002,82,35.6,21.3,12.3,2.4,0.8,1.4,.545,.421,.858,14.0,.230,2018,https://www.basketball-reference.com//players/t/townska01.html,https://www.basketball-reference.com/req/202106291/images/players/townska01.jpg
704,25T,T.J. Warren,24,PHO,0.0,1.0,505,0.002,65,33.0,19.6,5.1,1.3,1.0,0.6,.498,.222,.757,3.4,.077,2018,https://www.basketball-reference.com//players/w/warretj01.html,https://www.basketball-reference.com/req/202106291/images/players/warretj01.jpg
705,1,Pascal Siakam,24,TOR,86.0,469.0,500,0.938,80,31.9,16.9,6.9,3.1,0.9,0.7,.549,.369,.785,9.3,.175,2019,https://www.basketball-reference.com//players/s/siakapa01.html,https://www.basketball-reference.com/req/202106291/images/players/siakapa01.jpg
706,2,D'Angelo Russell,22,BRK,12.0,255.0,500,0.510,81,30.2,21.1,3.9,7.0,1.2,0.2,.434,.369,.780,5.0,.097,2019,https://www.basketball-reference.com//players/r/russeda01.html,https://www.basketball-reference.com/req/202106291/images/players/russeda01.jpg
707,3,De'Aaron Fox,21,SAC,1.0,77.0,500,0.154,81,31.4,17.3,3.8,7.3,1.6,0.6,.458,.371,.727,5.6,.106,2019,https://www.basketball-reference.com//players/f/foxde01.html,https://www.basketball-reference.com/req/202106291/images/players/foxde01.jpg
708,4,Buddy Hield,26,SAC,0.0,22.0,500,0.044,82,31.9,20.7,5.0,2.5,0.7,0.4,.458,.427,.886,5.9,.108,2019,https://www.basketball-reference.com//players/h/hieldbu01.html,https://www.basketball-reference.com/req/202106291/images/players/hieldbu01.jpg
709,5,Nikola Vučević,28,ORL,0.0,20.0,500,0.040,80,31.4,20.8,12.0,3.8,1.0,1.1,.518,.364,.789,10.1,.193,2019,https://www.basketball-reference.com//players/v/vucevni01.html,https://www.basketball-reference.com/req/202106291/images/players/vucevni01.jpg
710,6,Domantas Sabonis,22,IND,0.0,10.0,500,0.020,74,24.8,14.1,9.3,2.9,0.6,0.4,.590,.529,.715,7.6,.197,2019,https://www.basketball-reference.com//players/s/sabondo01.html,https://www.basketball-reference.com/req/202106291/images/players/sabondo01.jpg
711,7,Montrezl Harrell,25,LAC,0.0,9.0,500,0.018,82,26.3,16.6,6.5,2.0,0.9,1.3,.615,.176,.643,8.7,.193,2019,https://www.basketball-reference.com//players/h/harremo01.html,https://www.basketball-reference.com/req/202106291/images/players/harremo01.jpg
712,8,Derrick Rose,30,MIN,1.0,8.0,500,0.016,51,27.3,18.0,2.7,4.3,0.6,0.2,.482,.370,.856,3.0,.102,2019,https://www.basketball-reference.com//players/r/rosede01.html,https://www.basketball-reference.com/req/202106291/images/players/rosede01.jpg
713,9,John Collins,21,ATL,0.0,6.0,500,0.012,61,30.0,19.5,9.8,2.0,0.4,0.6,.560,.348,.763,6.0,.158,2019,https://www.basketball-reference.com//players/c/collijo01.html,https://www.basketball-reference.com/req/202106291/images/players/collijo01.jpg
714,10,Giannis Antetokounmpo,24,MIL,0.0,4.0,500,0.008,72,32.8,27.7,12.5,5.9,1.3,1.5,.578,.256,.729,14.4,.292,2019,https://www.basketball-reference.com//players/a/antetgi01.html,https://www.basketball-reference.com/req/202106291/images/players/antetgi01.jpg
715,11T,Malik Beasley,22,DEN,0.0,3.0,500,0.006,81,23.2,11.3,2.5,1.2,0.7,0.1,.474,.402,.848,4.5,.115,2019,https://www.basketball-reference.com//players/b/beaslma01.html,https://www.basketball-reference.com/req/202106291/images/players/beaslma01.jpg
716,11T,Danilo Gallinari,30,LAC,0.0,3.0,500,0.006,68,30.3,19.8,6.1,2.6,0.7,0.3,.463,.433,.904,8.2,.191,2019,https://www.basketball-reference.com//players/g/gallida01.html,https://www.basketball-reference.com/req/202106291/images/players/gallida01.jpg
717,11T,Paul George,28,OKC,0.0,3.0,500,0.006,77,36.9,28.0,8.2,4.1,2.2,0.4,.438,.386,.839,11.9,.201,2019,https://www.basketball-reference.com//players/g/georgpa01.html,https://www.basketball-reference.com/req/202106291/images/players/georgpa01.jpg
718,14T,Bojan Bogdanović,29,IND,0.0,2.0,500,0.004,81,31.8,18.0,4.1,2.0,0.9,0.0,.497,.425,.807,6.8,.126,2019,https://www.basketball-reference.com//players/b/bogdabo02.html,https://www.basketball-reference.com/req/202106291/images/players/bogdabo02.jpg
719,14T,Thomas Bryant,21,WAS,0.0,2.0,500,0.004,72,20.8,10.5,6.3,1.3,0.3,0.9,.616,.333,.781,5.6,.178,2019,https://www.basketball-reference.com//players/b/bryanth01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanth01.jpg
720,16T,Willie Cauley-Stein,25,SAC,0.0,1.0,500,0.002,81,27.3,11.9,8.4,2.4,1.2,0.6,.556,.500,.551,6.7,.146,2019,https://www.basketball-reference.com//players/c/caulewi01.html,https://www.basketball-reference.com/req/202106291/images/players/caulewi01.jpg
721,16T,Spencer Dinwiddie,25,BRK,0.0,1.0,500,0.002,68,28.1,16.8,2.4,4.6,0.6,0.3,.442,.335,.806,4.8,.121,2019,https://www.basketball-reference.com//players/d/dinwisp01.html,https://www.basketball-reference.com/req/202106291/images/players/dinwisp01.jpg
722,16T,Bryn Forbes,25,SAS,0.0,1.0,500,0.002,82,28.0,11.8,2.9,2.1,0.5,0.0,.456,.426,.885,3.8,.079,2019,https://www.basketball-reference.com//players/f/forbebr01.html,https://www.basketball-reference.com/req/202106291/images/players/forbebr01.jpg
723,16T,Jerami Grant,24,OKC,0.0,1.0,500,0.002,80,32.7,13.6,5.2,1.0,0.8,1.3,.497,.392,.710,7.3,.134,2019,https://www.basketball-reference.com//players/g/grantje01.html,https://www.basketball-reference.com/req/202106291/images/players/grantje01.jpg
724,16T,Zach LaVine,23,CHI,0.0,1.0,500,0.002,63,34.5,23.7,4.7,4.5,1.0,0.4,.467,.374,.832,2.8,.062,2019,https://www.basketball-reference.com//players/l/lavinza01.html,https://www.basketball-reference.com/req/202106291/images/players/lavinza01.jpg
725,16T,Josh Richardson,25,MIA,0.0,1.0,500,0.002,73,34.8,16.6,3.6,4.1,1.1,0.5,.412,.357,.861,5.6,.106,2019,https://www.basketball-reference.com//players/r/richajo01.html,https://www.basketball-reference.com/req/202106291/images/players/richajo01.jpg
726,16T,Derrick White,24,SAS,0.0,1.0,500,0.002,67,25.8,9.9,3.7,3.9,1.0,0.7,.479,.338,.772,3.6,.101,2019,https://www.basketball-reference.com//players/w/whitede01.html,https://www.basketball-reference.com/req/202106291/images/players/whitede01.jpg
727,1,Brandon Ingram,22,NOP,42.0,326.0,500,0.652,62,33.9,23.8,6.1,4.2,1.0,0.6,.463,.391,.851,5.1,.115,2020,https://www.basketball-reference.com//players/i/ingrabr01.html,https://www.basketball-reference.com/req/202106291/images/players/ingrabr01.jpg
728,2,Bam Adebayo,22,MIA,38.0,295.0,500,0.590,72,33.6,15.9,10.2,5.1,1.1,1.3,.557,.143,.691,8.5,.168,2020,https://www.basketball-reference.com//players/a/adebaba01.html,https://www.basketball-reference.com/req/202106291/images/players/adebaba01.jpg
729,3,Luka Dončić,20,DAL,12.0,101.0,500,0.202,61,33.6,28.8,9.4,8.8,1.0,0.2,.463,.316,.758,8.8,.207,2020,https://www.basketball-reference.com//players/d/doncilu01.html,https://www.basketball-reference.com/req/202106291/images/players/doncilu01.jpg
730,4,Jayson Tatum,21,BOS,3.0,57.0,500,0.114,66,34.3,23.4,7.0,3.0,1.4,0.9,.450,.403,.812,6.9,.146,2020,https://www.basketball-reference.com//players/t/tatumja01.html,https://www.basketball-reference.com/req/202106291/images/players/tatumja01.jpg
731,5,Devonte' Graham,24,CHO,2.0,50.0,500,0.100,63,35.1,18.2,3.4,7.5,1.0,0.2,.382,.373,.820,3.4,.073,2020,https://www.basketball-reference.com//players/g/grahade01.html,https://www.basketball-reference.com/req/202106291/images/players/grahade01.jpg
732,6,Shai Gilgeous-Alexander,21,OKC,0.0,21.0,500,0.042,70,34.7,19.0,5.9,3.3,1.1,0.7,.471,.347,.807,6.1,.121,2020,https://www.basketball-reference.com//players/g/gilgesh01.html,https://www.basketball-reference.com/req/202106291/images/players/gilgesh01.jpg
733,7,Pascal Siakam,25,TOR,1.0,13.0,500,0.026,60,35.2,22.9,7.3,3.5,1.0,0.9,.453,.359,.792,5.4,.123,2020,https://www.basketball-reference.com//players/s/siakapa01.html,https://www.basketball-reference.com/req/202106291/images/players/siakapa01.jpg
734,8,Christian Wood,24,DET,1.0,11.0,500,0.022,62,21.4,13.1,6.3,1.0,0.5,0.9,.567,.386,.744,5.1,.183,2020,https://www.basketball-reference.com//players/w/woodch01.html,https://www.basketball-reference.com/req/202106291/images/players/woodch01.jpg
735,9,Trae Young,21,ATL,0.0,10.0,500,0.020,60,35.3,29.6,4.3,9.3,1.1,0.1,.437,.361,.860,5.9,.133,2020,https://www.basketball-reference.com//players/y/youngtr01.html,https://www.basketball-reference.com/req/202106291/images/players/youngtr01.jpg
736,10,Fred VanVleet,25,TOR,1.0,6.0,500,0.012,54,35.7,17.6,3.8,6.6,1.9,0.3,.413,.390,.848,5.8,.145,2020,https://www.basketball-reference.com//players/v/vanvlfr01.html,https://www.basketball-reference.com/req/202106291/images/players/vanvlfr01.jpg
737,11T,Dāvis Bertāns,27,WAS,0.0,3.0,500,0.006,54,29.3,15.4,4.5,1.7,0.7,0.6,.434,.424,.852,3.5,.107,2020,https://www.basketball-reference.com//players/b/bertada01.html,https://www.basketball-reference.com/req/202106291/images/players/bertada01.jpg
738,11T,Jaylen Brown,23,BOS,0.0,3.0,500,0.006,57,33.9,20.3,6.4,2.1,1.1,0.4,.481,.382,.724,4.9,.123,2020,https://www.basketball-reference.com//players/b/brownja02.html,https://www.basketball-reference.com/req/202106291/images/players/brownja02.jpg
739,13,Markelle Fultz,21,ORL,0.0,2.0,500,0.004,72,27.7,12.1,3.3,5.1,1.3,0.2,.465,.267,.730,2.7,.065,2020,https://www.basketball-reference.com//players/f/fultzma01.html,https://www.basketball-reference.com/req/202106291/images/players/fultzma01.jpg
740,14T,Spencer Dinwiddie,26,BRK,0.0,1.0,500,0.002,64,31.2,20.6,3.5,6.8,0.6,0.3,.415,.308,.778,4.8,.116,2020,https://www.basketball-reference.com//players/d/dinwisp01.html,https://www.basketball-reference.com/req/202106291/images/players/dinwisp01.jpg
741,14T,Duncan Robinson,25,MIA,0.0,1.0,500,0.002,73,29.7,13.5,3.2,1.4,0.5,0.3,.470,.446,.931,5.3,.118,2020,https://www.basketball-reference.com//players/r/robindu01.html,https://www.basketball-reference.com/req/202106291/images/players/robindu01.jpg
742,1,Julius Randle,26,NYK,98.0,493.0,500,0.986,71,37.6,24.1,10.2,6.0,0.9,0.3,.456,.411,.811,7.8,.140,2021,https://www.basketball-reference.com//players/r/randlju01.html,https://www.basketball-reference.com/req/202106291/images/players/randlju01.jpg
743,2,Jerami Grant,26,DET,2.0,140.0,500,0.280,54,33.9,22.3,4.6,2.8,0.6,1.1,.429,.350,.845,3.2,.083,2021,https://www.basketball-reference.com//players/g/grantje01.html,https://www.basketball-reference.com/req/202106291/images/players/grantje01.jpg
744,3,Michael Porter Jr.,22,DEN,0.0,138.0,500,0.276,61,31.3,19.0,7.3,1.1,0.7,0.9,.542,.445,.791,6.9,.173,2021,https://www.basketball-reference.com//players/p/portemi01.html,https://www.basketball-reference.com/req/202106291/images/players/portemi01.jpg
745,4,Christian Wood,25,HOU,0.0,44.0,500,0.088,41,32.3,21.0,9.6,1.7,0.8,1.2,.514,.374,.631,2.8,.100,2021,https://www.basketball-reference.com//players/w/woodch01.html,https://www.basketball-reference.com/req/202106291/images/players/woodch01.jpg
746,5,Zach LaVine,25,CHI,0.0,20.0,500,0.040,58,35.1,27.4,5.0,4.9,0.8,0.5,.507,.419,.849,5.9,.138,2021,https://www.basketball-reference.com//players/l/lavinza01.html,https://www.basketball-reference.com/req/202106291/images/players/lavinza01.jpg
747,6T,Chris Boucher,28,TOR,0.0,10.0,500,0.020,60,24.2,13.6,6.7,1.1,0.6,1.9,.514,.383,.788,6.1,.201,2021,https://www.basketball-reference.com//players/b/bouchch01.html,https://www.basketball-reference.com/req/202106291/images/players/bouchch01.jpg
748,6T,Jaylen Brown,24,BOS,0.0,10.0,500,0.020,58,34.5,24.7,6.0,3.4,1.2,0.6,.484,.397,.764,4.8,.115,2021,https://www.basketball-reference.com//players/b/brownja02.html,https://www.basketball-reference.com/req/202106291/images/players/brownja02.jpg
749,8,Mikal Bridges,24,PHO,0.0,8.0,500,0.016,72,32.6,13.5,4.3,2.1,1.1,0.9,.543,.425,.840,8.0,.164,2021,https://www.basketball-reference.com//players/b/bridgmi01.html,https://www.basketball-reference.com/req/202106291/images/players/bridgmi01.jpg
750,9,Zion Williamson,20,NOP,0.0,6.0,500,0.012,61,33.2,27.0,7.2,3.7,0.9,0.6,.611,.294,.698,8.7,.205,2021,https://www.basketball-reference.com//players/w/willizi01.html,https://www.basketball-reference.com/req/202106291/images/players/willizi01.jpg
751,10T,Clint Capela,26,ATL,0.0,3.0,500,0.006,63,30.1,15.2,14.3,0.8,0.7,2.0,.594,NO DATA,.573,8.2,.207,2021,https://www.basketball-reference.com//players/c/capelca01.html,https://www.basketball-reference.com/req/202106291/images/players/capelca01.jpg
752,10T,Jordan Clarkson,28,UTA,0.0,3.0,500,0.006,68,26.7,18.4,4.0,2.5,0.9,0.1,.425,.347,.896,4.2,.111,2021,https://www.basketball-reference.com//players/c/clarkjo01.html,https://www.basketball-reference.com/req/202106291/images/players/clarkjo01.jpg
753,10T,Luguentz Dort,21,OKC,0.0,3.0,500,0.006,52,29.7,14.0,3.6,1.7,0.9,0.4,.387,.343,.744,0.3,.011,2021,https://www.basketball-reference.com//players/d/dortlu01.html,https://www.basketball-reference.com/req/202106291/images/players/dortlu01.jpg
754,10T,Darius Garland,21,CLE,0.0,3.0,500,0.006,54,33.1,17.4,2.4,6.1,1.2,0.1,.451,.395,.848,1.2,.033,2021,https://www.basketball-reference.com//players/g/garlada01.html,https://www.basketball-reference.com/req/202106291/images/players/garlada01.jpg
755,10T,Jordan Poole,21,GSW,0.0,3.0,500,0.006,51,19.4,12.0,1.8,1.9,0.5,0.2,.432,.351,.882,1.9,.094,2021,https://www.basketball-reference.com//players/p/poolejo01.html,https://www.basketball-reference.com/req/202106291/images/players/poolejo01.jpg
756,10T,Nikola Vučević,30,TOT,0.0,3.0,500,0.006,70,33.5,23.4,11.7,3.8,0.9,0.7,.477,.400,.840,6.3,.129,2021,https://www.basketball-reference.com//players/v/vucevni01.html,https://www.basketball-reference.com/req/202106291/images/players/vucevni01.jpg
757,16T,Kyle Anderson,27,MEM,0.0,2.0,500,0.004,69,27.3,12.4,5.7,3.6,1.2,0.8,.468,.360,.783,5.6,.143,2021,https://www.basketball-reference.com//players/a/anderky01.html,https://www.basketball-reference.com/req/202106291/images/players/anderky01.jpg
758,16T,RJ Barrett,20,NYK,0.0,2.0,500,0.004,72,34.9,17.6,5.8,3.0,0.7,0.3,.441,.401,.746,4.1,.078,2021,https://www.basketball-reference.com//players/b/barrerj01.html,https://www.basketball-reference.com/req/202106291/images/players/barrerj01.jpg
759,16T,Miles Bridges,22,CHO,0.0,2.0,500,0.004,66,29.3,12.7,6.0,2.2,0.7,0.8,.503,.400,.867,4.2,.105,2021,https://www.basketball-reference.com//players/b/bridgmi02.html,https://www.basketball-reference.com/req/202106291/images/players/bridgmi02.jpg
760,19T,Lonzo Ball,23,NOP,0.0,1.0,500,0.002,55,31.8,14.6,4.8,5.7,1.5,0.6,.414,.378,.781,3.2,.089,2021,https://www.basketball-reference.com//players/b/balllo01.html,https://www.basketball-reference.com/req/202106291/images/players/balllo01.jpg
761,19T,Bojan Bogdanović,31,UTA,0.0,1.0,500,0.002,72,30.8,17.0,3.9,1.9,0.6,0.1,.439,.390,.879,5.2,.113,2021,https://www.basketball-reference.com//players/b/bogdabo02.html,https://www.basketball-reference.com/req/202106291/images/players/bogdabo02.jpg
762,19T,Shai Gilgeous-Alexander,22,OKC,0.0,1.0,500,0.002,35,33.7,23.7,4.7,5.9,0.8,0.7,.508,.418,.808,3.5,.143,2021,https://www.basketball-reference.com//players/g/gilgesh01.html,https://www.basketball-reference.com/req/202106291/images/players/gilgesh01.jpg
763,19T,Richaun Holmes,27,SAC,0.0,1.0,500,0.002,61,29.2,14.2,8.3,1.7,0.6,1.6,.637,.182,.794,6.1,.165,2021,https://www.basketball-reference.com//players/h/holmeri01.html,https://www.basketball-reference.com/req/202106291/images/players/holmeri01.jpg
764,19T,T.J. McConnell,28,IND,0.0,1.0,500,0.002,69,26.0,8.6,3.7,6.6,1.9,0.3,.559,.313,.688,4.8,.128,2021,https://www.basketball-reference.com//players/m/mccontj01.html,https://www.basketball-reference.com/req/202106291/images/players/mccontj01.jpg
765,19T,Terry Rozier,26,CHO,0.0,1.0,500,0.002,69,34.5,20.4,4.4,4.2,1.3,0.4,.450,.389,.817,5.2,.105,2021,https://www.basketball-reference.com//players/r/roziete01.html,https://www.basketball-reference.com/req/202106291/images/players/roziete01.jpg
766,19T,Andrew Wiggins,25,GSW,0.0,1.0,500,0.002,71,33.3,18.6,4.9,2.4,0.9,1.0,.477,.380,.714,3.9,.080,2021,https://www.basketball-reference.com//players/w/wiggian01.html,https://www.basketball-reference.com/req/202106291/images/players/wiggian01.jpg
